index,val
5797,0
5798,0
5799,1
5800,0
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,0
5827,0
5828,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,0
5847,1
5848,1
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,0
5858,1
5859,0
5860,1
5861,0
5862,0
5863,0
5864,0
5865,0
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,1
5882,0
5883,0
5884,0
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,0
5909,0
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,0
5919,0
5920,0
5921,0
5922,0
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,1
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0
6008,1
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,1
6078,0
6079,0
6080,0
6081,0
6082,0
6083,0
6084,0
6085,0
6086,0
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,0
6096,0
6097,0
6098,0
6099,0
6100,0
6101,0
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,0
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6119,0
6120,0
6121,0
6122,0
6123,0
6124,0
6125,0
6126,0
6127,1
6128,0
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,0
6142,0
6143,0
6144,2
6145,13
6146,23
6147,33
6148,42
6149,51
6150,60
6151,67
6152,76
6153,84
6154,91
6155,97
6156,104
6157,110
6158,117
6159,122
6160,128
6161,134
6162,138
6163,143
6164,147
6165,154
6166,158
6167,161
6168,164
6169,169
6170,173
6171,176
6172,179
6173,183
6174,186
6175,189
6176,191
6177,194
6178,196
6179,199
6180,202
6181,203
6182,206
6183,208
6184,210
6185,212
6186,214
6187,216
6188,218
6189,218
6190,220
6191,222
6192,223
6193,224
6194,225
6195,227
6196,229
6197,230
6198,230
6199,232
6200,233
6201,234
6202,235
6203,235
6204,236
6205,237
6206,237
6207,239
6208,238
6209,239
6210,241
6211,240
6212,242
6213,242
6214,243
6215,243
6216,244
6217,244
6218,246
6219,246
6220,245
6221,247
6222,246
6223,247
6224,247
6225,246
6226,247
6227,248
6228,248
6229,248
6230,249
6231,249
6232,250
6233,250
6234,250
6235,250
6236,250
6237,250
6238,250
6239,251
6240,251
6241,252
6242,252
6243,251
6244,252
6245,251
6246,252
6247,253
6248,252
6249,252
6250,253
6251,252
6252,253
6253,252
6254,253
6255,253
6256,253
6257,254
6258,254
6259,253
6260,254
6261,253
6262,253
6263,254
6264,253
6265,254
6266,254
6267,254
6268,254
6269,254
6270,254
6271,254
6272,253
6273,255
6274,254
6275,254
6276,254
6277,254
6278,254
6279,255
6280,255
6281,254
6282,254
6283,254
6284,254
6285,255
6286,254
6287,255
6288,255
6289,255
6290,253
6291,254
6292,255
6293,254
6294,255
6295,255
6296,255
6297,255
6298,255
6299,255
6300,255
6301,255
6302,255
6303,255
6304,255
6305,255
6306,255
6307,255
6308,255
6309,255
6310,255
6311,254
6312,254
6313,255
6314,255
6315,255
6316,255
6317,255
6318,255
6319,255
6320,255
6321,255
6322,255
6323,255
6324,255
6325,255
6326,255
6327,255
6328,255
6329,255
6330,255
6331,255
6332,255
6333,254
6334,255
6335,255
6336,255
6337,255
6338,254
6339,254
6340,255
6341,255
6342,255
6343,255
6344,255
6345,254
6346,255
6347,255
6348,255
6349,254
6350,255
6351,255
6352,255
6353,255
6354,255
6355,255
6356,255
6357,255
6358,255
6359,255
6360,255
6361,255
6362,255
6363,255
6364,255
6365,255
6366,254
6367,255
6368,254
6369,255
6370,255
6371,255
6372,255
6373,255
6374,255
6375,255
6376,255
6377,255
6378,255
6379,255
6380,255
6381,255
6382,255
6383,255
6384,254
6385,255
6386,255
6387,255
6388,255
6389,254
6390,255
6391,255
6392,255
6393,255
6394,255
6395,255
6396,255
6397,255
6398,254
6399,255
6400,255
6401,255
6402,255
6403,255
6404,255
6405,255
6406,255
6407,255
6408,255
6409,255
6410,255
6411,255
6412,255
6413,255
6414,255
6415,255
6416,254
6417,255
6418,255
6419,255
6420,254
6421,255
6422,255
6423,255
6424,254
6425,255
6426,255
6427,255
6428,255
6429,255
6430,255
6431,255
6432,255
6433,255
6434,255
6435,255
6436,255
6437,255
6438,255
6439,255
6440,255
6441,255
6442,254
6443,255
6444,255
6445,255
6446,255
6447,255
6448,255
6449,255
6450,255
6451,255
6452,255
6453,255
6454,255
6455,254
6456,255
6457,255
6458,255
6459,255
6460,254
6461,255
6462,255
6463,255
6464,255
6465,255
6466,255
6467,255
6468,255
6469,255
6470,255
6471,255
6472,255
6473,255
6474,255
6475,255
6476,255
6477,255
6478,254
6479,255
6480,255
6481,255
6482,255
6483,255
6484,255
6485,255
6486,255
6487,255
6488,255
6489,255
6490,255
6491,255
6492,255
6493,255
6494,255
6495,255
6496,254
6497,255
6498,255
6499,255
6500,255
6501,255
6502,254
6503,255
6504,255
6505,255
6506,254
6507,255
6508,255
6509,255
6510,255
6511,255
6512,255
6513,254
6514,255
6515,255
6516,255
6517,255
6518,255
6519,255
6520,255
6521,255
6522,255
6523,255
6524,255
6525,255
6526,255
6527,255
6528,255
6529,255
6530,255
6531,254
6532,255
6533,255
6534,255
6535,255
6536,255
6537,255
6538,255
6539,255
6540,255
6541,255
6542,255
6543,255
6544,255
6545,255
6546,255
6547,255
6548,255
6549,255
6550,255
6551,254
6552,255
6553,255
6554,254
6555,255
6556,255
6557,255
6558,255
6559,255
6560,255
6561,254
6562,255
6563,255
6564,255
6565,255
6566,255
6567,255
6568,254
6569,255
6570,255
6571,255
6572,255
6573,255
6574,255
6575,255
6576,254
6577,255
6578,255
6579,255
6580,255
6581,255
6582,255
6583,255
6584,255
6585,255
6586,255
6587,255
6588,255
6589,255
6590,255
6591,255
6592,255
6593,255
6594,255
6595,254
6596,255
6597,255
6598,255
6599,255
6600,255
6601,255
6602,255
6603,255
6604,255
6605,255
6606,255
6607,255
6608,254
6609,255
6610,255
6611,255
6612,255
6613,255
6614,255
6615,255
6616,255
6617,255
6618,255
6619,255
6620,254
6621,255
6622,255
6623,255
6624,255
6625,255
6626,255
6627,255
6628,255
6629,255
6630,255
6631,255
6632,255
6633,255
6634,255
6635,255
6636,255
6637,255
6638,255
6639,255
6640,255
6641,255
6642,255
6643,254
6644,255
6645,255
6646,254
6647,255
6648,255
6649,255
6650,255
6651,255
6652,255
6653,255
6654,255
6655,255
6656,253
6657,242
6658,233
6659,223
6660,213
6661,205
6662,198
6663,189
6664,181
6665,173
6666,167
6667,159
6668,152
6669,148
6670,140
6671,134
6672,129
6673,124
6674,118
6675,115
6676,109
6677,104
6678,100
6679,97
6680,92
6681,89
6682,83
6683,81
6684,78
6685,74
6686,72
6687,68
6688,66
6689,63
6690,60
6691,58
6692,56
6693,53
6694,51
6695,50
6696,47
6697,44
6698,43
6699,41
6700,40
6701,38
6702,35
6703,34
6704,33
6705,32
6706,30
6707,29
6708,28
6709,27
6710,26
6711,24
6712,23
6713,23
6714,21
6715,21
6716,19
6717,19
6718,18
6719,19
6720,16
6721,16
6722,15
6723,15
6724,14
6725,13
6726,13
6727,12
6728,12
6729,12
6730,11
6731,10
6732,11
6733,10
6734,9
6735,9
6736,8
6737,7
6738,8
6739,7
6740,6
6741,7
6742,6
6743,7
6744,6
6745,5
6746,5
6747,5
6748,4
6749,4
6750,4
6751,4
6752,4
6753,4
6754,4
6755,3
6756,4
6757,4
6758,4
6759,3
6760,3
6761,3
6762,2
6763,2
6764,1
6765,3
6766,1
6767,2
6768,1
6769,1
6770,2
6771,2
6772,2
6773,2
6774,2
6775,0
6776,2
6777,2
6778,1
6779,1
6780,1
6781,1
6782,0
6783,2
6784,0
6785,1
6786,1
6787,1
6788,1
6789,0
6790,1
6791,1
6792,0
6793,1
6794,0
6795,1
6796,0
6797,0
6798,1
6799,0
6800,0
6801,1
6802,0
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,0
6817,0
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,0
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,0
6890,0
6891,0
6892,0
6893,0
6894,0
6895,0
6896,0
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,1
6913,0
6914,0
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,0
6924,0
6925,0
6926,0
6927,0
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,0
6935,0
6936,0
6937,0
6938,0
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6950,0
6951,0
6952,0
6953,0
6954,0
6955,0
6956,0
6957,0
6958,0
6959,0
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0
6968,0
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,0
6982,0
6983,0
6984,0
6985,0
6986,0
6987,0
6988,0
6989,0
6990,0
6991,0
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,0
6999,0
7000,0
7001,0
7002,0
7003,0
7004,0
7005,0
7006,0
7007,0
7008,0
7009,0
7010,0
7011,0
7012,1
7013,0
7014,0
7015,0
7016,0
7017,0
7018,0
7019,0
7020,0
7021,0
7022,0
7023,0
7024,0
7025,0
7026,0
7027,0
7028,1
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,0
7038,0
7039,0
7040,0
7041,0
7042,0
7043,0
7044,0
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,0
7056,0
7057,0
7058,0
7059,0
7060,0
7061,0
7062,0
7063,0
7064,0
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,0
7078,0
7079,0
7080,0
7081,0
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0
7088,0
7089,0
7090,0
7091,0
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,0
7114,0
7115,0
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,0
7124,0
7125,0
7126,0
7127,0
7128,0
7129,0
7130,0
7131,0
7132,0
7133,0
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,0
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,0
7151,0
7152,0
7153,0
7154,0
7155,0
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,0
7167,0
7168,2
7169,13
7170,23
7171,33
7172,43
7173,51
7174,60
7175,68
7176,77
7177,82
7178,90
7179,98
7180,105
7181,110
7182,117
7183,123
7184,128
7185,133
7186,139
7187,143
7188,147
7189,153
7190,158
7191,161
7192,165
7193,169
7194,172
7195,176
7196,179
7197,183
7198,186
7199,188
7200,191
7201,194
7202,197
7203,199
7204,202
7205,204
7206,206
7207,207
7208,209
7209,212
7210,213
7211,216
7212,217
7213,219
7214,219
7215,221
7216,224
7217,225
7218,225
7219,227
7220,227
7221,229
7222,231
7223,231
7224,232
7225,232
7226,234
7227,235
7228,235
7229,238
7230,237
7231,239
7232,238
7233,240
7234,240
7235,241
7236,242
7237,243
7238,243
7239,244
7240,244
7241,244
7242,244
7243,244
7244,245
7245,246
7246,246
7247,247
7248,248
7249,247
7250,248
7251,248
7252,247
7253,248
7254,249
7255,248
7256,249
7257,250
7258,250
7259,250
7260,251
7261,251
7262,251
7263,250
7264,252
7265,252
7266,251
7267,251
7268,252
7269,252
7270,251
7271,252
7272,251
7273,252
7274,252
7275,252
7276,253
7277,254
7278,254
7279,253
7280,253
7281,254
7282,252
7283,254
7284,253
7285,254
7286,254
7287,253
7288,254
7289,254
7290,253
7291,255
7292,254
7293,253
7294,254
7295,254
7296,254
7297,254
7298,254
7299,254
7300,254
7301,255
7302,254
7303,255
7304,253
7305,254
7306,255
7307,255
7308,255
7309,255
7310,255
7311,255
7312,255
7313,255
7314,255
7315,255
7316,255
7317,255
7318,255
7319,255
7320,255
7321,255
7322,255
7323,254
7324,255
7325,255
7326,255
7327,255
7328,255
7329,255
7330,255
7331,255
7332,255
7333,255
7334,255
7335,255
7336,255
7337,255
7338,255
7339,255
7340,255
7341,255
7342,255
7343,254
7344,255
7345,255
7346,255
7347,255
7348,255
7349,255
7350,255
7351,255
7352,255
7353,255
7354,255
7355,255
7356,255
7357,254
7358,254
7359,255
7360,255
7361,255
7362,255
7363,255
7364,255
7365,254
7366,254
7367,255
7368,255
7369,255
7370,255
7371,255
7372,254
7373,255
7374,255
7375,255
7376,255
7377,255
7378,255
7379,255
7380,255
7381,255
7382,255
7383,255
7384,255
7385,255
7386,255
7387,255
7388,255
7389,254
7390,255
7391,255
7392,255
7393,255
7394,255
7395,255
7396,255
7397,255
7398,255
7399,255
7400,255
7401,255
7402,255
7403,255
7404,255
7405,255
7406,255
7407,255
7408,255
7409,255
7410,255
7411,255
7412,255
7413,255
7414,255
7415,255
7416,255
7417,255
7418,255
7419,255
7420,254
7421,255
7422,255
7423,255
7424,255
7425,255
7426,255
7427,255
7428,255
7429,255
7430,255
7431,255
7432,255
7433,255
7434,255
7435,255
7436,255
7437,255
7438,255
7439,255
7440,254
7441,255
7442,255
7443,255
7444,255
7445,255
7446,255
7447,254
7448,255
7449,255
7450,255
7451,255
7452,255
7453,255
7454,255
7455,255
7456,255
7457,255
7458,255
7459,255
7460,255
7461,255
7462,255
7463,255
7464,255
7465,255
7466,255
7467,255
7468,255
7469,255
7470,255
7471,255
7472,255
7473,255
7474,255
7475,255
7476,255
7477,255
7478,255
7479,255
7480,255
7481,255
7482,255
7483,255
7484,255
7485,255
7486,255
7487,254
7488,255
7489,255
7490,255
7491,255
7492,255
7493,255
7494,254
7495,255
7496,255
7497,255
7498,255
7499,255
7500,255
7501,255
7502,255
7503,255
7504,255
7505,255
7506,254
7507,255
7508,255
7509,255
7510,255
7511,255
7512,255
7513,255
7514,255
7515,255
7516,255
7517,255
7518,255
7519,255
7520,255
7521,255
7522,255
7523,255
7524,255
7525,254
7526,255
7527,255
7528,255
7529,255
7530,255
7531,255
7532,255
7533,255
7534,255
7535,255
7536,255
7537,255
7538,255
7539,255
7540,255
7541,255
7542,255
7543,255
7544,255
7545,255
7546,255
7547,255
7548,255
7549,254
7550,255
7551,255
7552,255
7553,255
7554,255
7555,254
7556,255
7557,255
7558,255
7559,255
7560,255
7561,255
7562,255
7563,255
7564,254
7565,255
7566,255
7567,254
7568,255
7569,255
7570,254
7571,255
7572,255
7573,255
7574,255
7575,255
7576,255
7577,255
7578,255
7579,255
7580,255
7581,255
7582,255
7583,255
7584,255
7585,255
7586,255
7587,255
7588,254
7589,255
7590,255
7591,255
7592,254
7593,255
7594,255
7595,255
7596,255
7597,255
7598,255
7599,255
7600,255
7601,255
7602,255
7603,255
7604,255
7605,255
7606,255
7607,255
7608,255
7609,255
7610,255
7611,255
7612,255
7613,255
7614,255
7615,255
7616,255
7617,255
7618,255
7619,255
7620,255
7621,255
7622,255
7623,255
7624,254
7625,255
7626,255
7627,255
7628,255
7629,255
7630,255
7631,255
7632,255
7633,255
7634,255
7635,255
7636,255
7637,255
7638,255
7639,253
7640,255
7641,255
7642,255
7643,255
7644,255
7645,255
7646,255
7647,255
7648,255
7649,255
7650,255
7651,254
7652,255
7653,255
7654,255
7655,255
7656,255
7657,255
7658,255
7659,255
7660,255
7661,255
7662,255
7663,255
7664,255
7665,255
7666,255
7667,255
7668,255
7669,255
7670,255
7671,255
7672,255
7673,255
7674,255
7675,255
7676,255
7677,255
7678,254
7679,255
7680,253
7681,243
7682,233
7683,223
7684,214
7685,205
7686,197
7687,188
7688,181
7689,173
7690,166
7691,159
7692,153
7693,146
7694,140
7695,134
7696,129
7697,124
7698,119
7699,114
7700,109
7701,104
7702,99
7703,96
7704,93
7705,88
7706,84
7707,81
7708,78
7709,75
7710,72
7711,68
7712,67
7713,63
7714,60
7715,57
7716,56
7717,53
7718,51
7719,49
7720,47
7721,45
7722,43
7723,41
7724,40
7725,38
7726,37
7727,35
7728,32
7729,32
7730,30
7731,30
7732,28
7733,27
7734,25
7735,25
7736,24
7737,23
7738,21
7739,20
7740,20
7741,18
7742,18
7743,17
7744,17
7745,16
7746,15
7747,15
7748,13
7749,14
7750,13
7751,12
7752,11
7753,11
7754,12
7755,11
7756,11
7757,10
7758,9
7759,9
7760,8
7761,8
7762,8
7763,7
7764,7
7765,7
7766,6
7767,6
7768,6
7769,5
7770,6
7771,5
7772,3
7773,4
7774,5
7775,4
7776,4
7777,4
7778,4
7779,5
7780,3
7781,3
7782,4
7783,3
7784,4
7785,2
7786,2
7787,2
7788,2
7789,2
7790,2
7791,1
7792,2
7793,2
7794,1
7795,2
7796,2
7797,1
7798,2
7799,2
7800,2
7801,0
7802,3
7803,1
7804,1
7805,1
7806,0
7807,1
7808,0
7809,1
7810,0
7811,0
7812,1
7813,0
7814,1
7815,1
7816,1
7817,1
7818,0
7819,1
7820,1
7821,0
7822,0
7823,1
7824,0
7825,1
7826,0
7827,1
7828,1
7829,0
7830,0
7831,1
7832,1
7833,0
7834,0
7835,1
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,1
7843,1
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,1
7855,0
7856,0
7857,0
7858,0
7859,0
7860,0
7861,1
7862,0
7863,0
7864,0
7865,0
7866,1
7867,0
7868,0
7869,0
7870,0
7871,0
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,1
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,0
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,0
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,0
7922,0
7923,0
7924,0
7925,0
7926,0
7927,0
7928,0
7929,0
7930,0
7931,0
7932,0
7933,0
7934,0
7935,0
7936,0
7937,0
7938,0
7939,0
7940,0
7941,0
7942,0
7943,0
7944,0
7945,0
7946,0
7947,0
7948,0
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,0
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,0
7994,0
7995,0
7996,0
7997,0
7998,0
7999,0
8000,0
8001,0
8002,0
8003,0
8004,0
8005,0
8006,0
8007,0
8008,0
8009,1
8010,0
8011,0
8012,0
8013,0
8014,0
8015,0
8016,0
8017,0
8018,0
8019,0
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,0
8028,0
8029,0
8030,0
8031,0
8032,0
8033,0
8034,0
8035,0
8036,0
8037,0
8038,0
8039,0
8040,0
8041,0
8042,0
8043,0
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,0
8054,0
8055,0
8056,0
8057,0
8058,0
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,0
8073,0
8074,0
8075,0
8076,0
8077,0
8078,0
8079,0
8080,0
8081,0
8082,0
8083,0
8084,1
8085,1
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,0
8096,0
8097,1
8098,0
8099,0
8100,0
8101,0
8102,0
8103,0
8104,0
8105,0
8106,0
8107,0
8108,0
8109,0
8110,0
8111,0
8112,1
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,0
8120,0
8121,0
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,0
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,0
8142,0
8143,0
8144,0
8145,0
8146,0
8147,0
8148,0
8149,0
8150,0
8151,0
8152,0
8153,0
8154,0
8155,0
8156,0
8157,0
8158,0
8159,0
8160,0
8161,0
8162,0
8163,0
8164,0
8165,0
8166,0
8167,0
8168,0
8169,0
8170,0
8171,0
8172,0
8173,0
8174,0
8175,0
8176,0
8177,0
8178,0
8179,0
8180,0
8181,0
8182,0
8183,0
8184,0
8185,0
8186,0
8187,0
8188,1
8189,0
8190,0
8191,0
8192,3
8193,13
8194,22
8195,33
8196,43
8197,52
8198,60
8199,68
8200,76
8201,83
8202,90
8203,99
8204,104
8205,111
8206,117
8207,123
8208,128
8209,133
8210,138
8211,143
8212,149
8213,153
8214,157
8215,161
8216,164
8217,169
8218,173
8219,177
8220,180
8221,182
8222,185
8223,189
8224,192
8225,195
8226,196
8227,199
8228,202
8229,202
8230,206
8231,208
8232,210
8233,212
8234,214
8235,215
8236,217
8237,219
8238,220
8239,222
8240,223
8241,225
8242,226
8243,228
8244,228
8245,229
8246,230
8247,231
8248,233
8249,234
8250,235
8251,236
8252,236
8253,237
8254,238
8255,239
8256,239
8257,240
8258,240
8259,241
8260,242
8261,242
8262,244
8263,244
8264,245
8265,244
8266,245
8267,246
8268,244
8269,247
8270,246
8271,246
8272,248
8273,247
8274,248
8275,250
8276,248
8277,249
8278,250
8279,249
8280,251
8281,250
8282,251
8283,251
8284,250
8285,250
8286,251
8287,251
8288,251
8289,251
8290,251
8291,251
8292,251
8293,252
8294,252
8295,252
8296,252
8297,253
8298,252
8299,253
8300,252
8301,253
8302,253
8303,252
8304,253
8305,253
8306,254
8307,254
8308,253
8309,254
8310,254
8311,254
8312,254
8313,253
8314,255
8315,254
8316,254
8317,253
8318,254
8319,254
8320,254
8321,254
8322,253
8323,255
8324,255
8325,255
8326,254
8327,255
8328,255
8329,255
8330,255
8331,254
8332,255
8333,254
8334,255
8335,255
8336,255
8337,254
8338,255
8339,254
8340,255
8341,254
8342,255
8343,255
8344,255
8345,255
8346,254
8347,255
8348,255
8349,255
8350,255
8351,255
8352,255
8353,255
8354,255
8355,255
8356,255
8357,255
8358,254
8359,255
8360,255
8361,255
8362,255
8363,255
8364,254
8365,255
8366,255
8367,254
8368,255
8369,255
8370,255
8371,255
8372,255
8373,254
8374,255
8375,255
8376,255
8377,255
8378,255
8379,255
8380,255
8381,255
8382,255
8383,255
8384,255
8385,255
8386,255
8387,255
8388,255
8389,255
8390,255
8391,255
8392,255
8393,254
8394,255
8395,255
8396,254
8397,255
8398,255
8399,255
8400,255
8401,255
8402,255
8403,255
8404,255
8405,255
8406,255
8407,255
8408,255
8409,254
8410,255
8411,255
8412,255
8413,255
8414,255
8415,255
8416,255
8417,255
8418,255
8419,255
8420,255
8421,255
8422,255
8423,254
8424,255
8425,255
8426,255
8427,255
8428,254
8429,255
8430,254
8431,255
8432,255
8433,255
8434,255
8435,255
8436,255
8437,255
8438,255
8439,255
8440,255
8441,255
8442,255
8443,255
8444,255
8445,255
8446,255
8447,255
8448,255
8449,255
8450,255
8451,255
8452,255
8453,255
8454,255
8455,255
8456,255
8457,255
8458,255
8459,254
8460,255
8461,255
8462,255
8463,255
8464,255
8465,255
8466,255
8467,255
8468,255
8469,254
8470,255
8471,255
8472,255
8473,255
8474,255
8475,254
8476,255
8477,255
8478,255
8479,255
8480,255
8481,255
8482,255
8483,255
8484,255
8485,255
8486,255
8487,255
8488,255
8489,255
8490,255
8491,255
8492,255
8493,255
8494,255
8495,255
8496,255
8497,255
8498,255
8499,255
8500,255
8501,254
8502,255
8503,255
8504,255
8505,255
8506,255
8507,255
8508,255
8509,255
8510,255
8511,255
8512,255
8513,255
8514,255
8515,255
8516,255
8517,255
8518,255
8519,255
8520,255
8521,255
8522,255
8523,255
8524,255
8525,255
8526,254
8527,255
8528,255
8529,255
8530,255
8531,255
8532,255
8533,255
8534,255
8535,255
8536,255
8537,254
8538,255
8539,255
8540,255
8541,255
8542,255
8543,255
8544,255
8545,255
8546,255
8547,255
8548,255
8549,255
8550,255
8551,255
8552,255
8553,255
8554,255
8555,255
8556,255
8557,255
8558,255
8559,255
8560,255
8561,254
8562,255
8563,255
8564,255
8565,255
8566,255
8567,255
8568,255
8569,255
8570,255
8571,255
8572,254
8573,255
8574,255
8575,254
8576,255
8577,255
8578,255
8579,255
8580,255
8581,254
8582,255
8583,255
8584,255
8585,255
8586,255
8587,255
8588,255
8589,255
8590,255
8591,255
8592,255
8593,255
8594,255
8595,255
